response_length,sentiment_score,topic_coherence,latency_ms,session_duration,quality_label
117.20986261827603,0.5295133758652972,0.8949770977085747,993.0300378953258,6.116744748622722,high
60.94329481146895,0.6885447151648891,0.4617015378811794,929.2676131172115,13.937813721819781,low
69.35106346519194,0.7910091543937687,0.5292959736258787,941.5119493747945,8.773825779930219,low
73.70551356759591,-0.1313015035494085,0.7769665577082413,585.2645779421272,9.856991261664517,low
85.09636103394814,0.5337511362143952,0.7458450435851982,835.7577197953473,13.38714054634871,low
133.9920979353203,0.6127974575917572,0.4900037306679985,804.9582380176647,10.973489858183134,high
88.30823306239787,-0.3830807550044997,0.8242508960187135,973.8275104268581,9.181386761462655,low
106.76431060862136,0.8584844880122999,0.7975679550101878,1097.3242488583667,4.042246301104285,high
165.47299042251228,-0.8113169947206891,0.8802817636844287,887.6189805021537,13.46970338347126,high
107.53076101285009,0.9885383583265657,0.8539011216513283,530.9569279028503,12.315971870433607,high
145.81304489634803,0.5401814363177389,0.8159986648308711,876.894702391692,9.930450169266507,high
87.3233811996543,-0.8134581893513455,0.36968133874906917,1502.7690571023156,7.850403578132614,low
112.80968547463294,0.31245929621000124,0.9244930634781306,1261.5013317469466,12.051049914614099,high
86.74922807812966,-0.9316411781434797,0.46003178444011755,106.40010931057522,13.921887042103073,low
108.13384234348031,0.5403738988883657,0.6506324265544025,865.8357884237112,12.391035525297216,high
149.41078481100885,0.5984458433181106,0.8130528443802137,1083.029881313836,18.55226208196861,high
59.5437851882678,0.20482050618289538,0.8284289190167434,804.4182468580052,14.819098010420115,low
135.204827524105,0.713720783833141,0.5057689336228083,734.9772699640291,11.570867641303835,high
128.32074608162972,-0.8042334395702806,0.8256774783982608,783.2589462291279,14.953115024386255,low
99.2047515506122,-0.44815231591837357,0.8776926084052964,988.0473713586631,12.194649113564314,low
69.38797509640409,-0.17164495681465897,0.8308372001661173,562.8825064062478,12.180771018090617,low
122.52453276998543,-0.9150840943438034,0.8077832723305389,1147.1721629023427,17.185455189244088,low
101.46775518276692,-0.10356782485766769,0.5155038519170885,836.0017520754827,8.407768487437924,low
128.14366739741465,-0.46957308777486806,0.815648301984351,616.2439314721126,12.093238592219834,low
120.7648250933205,-0.21452997579649402,0.7827305224586373,1131.0875403496739,16.75884001059842,low
176.06226119623204,-0.14979473601538706,0.9475706739045238,463.71727372208966,13.235962232699563,high
111.62255303844415,0.7588234669753702,0.5975698684709796,711.197475749604,10.523788058524888,high
84.17758775823472,-0.4593180589447219,0.7275862070452381,707.0812336787089,5.175360938503322,low
126.27464722347106,0.7874862574325441,0.7555013805217151,1385.9854845590328,2.918612231225163,high
127.69988393901178,-0.14805807037430152,0.6949953238368978,678.7448078401393,20.30472475904299,high
167.57156513341528,-0.344384558612028,0.9521936123892577,311.25869487497374,13.234047285003246,high
149.22889360701024,0.0050240986702920765,0.8166835133152321,704.5462211802146,9.663707443654951,high
132.49048707023283,-0.16451342727432072,0.7375630945843363,963.8875868511946,13.397827556519363,high
171.21560119268466,-0.48525537388970785,0.6488373166227027,1046.0211366459012,8.209303446786599,high
78.39329309870021,0.005358649592133835,0.9014115031605903,1419.134923360693,10.675194890414936,low
97.60869635375883,-0.6963965338423375,0.7627594029991329,1201.7243927464704,8.236238428028141,low
87.56984205080663,-0.2961401139540678,0.5839311893492581,896.980648478788,6.346905661741983,low
106.35665688954812,0.13158043874818115,0.8307497435741652,627.1461331063056,3.5800602166483113,low
71.81598483552919,-0.17318351122028286,0.5104951895393313,1256.0068578368396,5.609370431084663,low
142.23028313850415,0.6478247221015929,0.8438942266749232,757.8591124184421,16.08515105574984,high
112.22220560154294,-0.4865564769296675,0.775089386139764,685.4606909463488,8.052472155159874,low
68.52177969240698,0.9395431576620201,0.8424765302030177,745.7315494614825,14.139568447211518,high
84.45473215773605,0.5694440417027027,0.6809248497854711,536.9279402757976,15.826589559380855,low
130.97298466075682,0.9351860519949444,0.8090543548754539,733.744977207256,12.06631874082983,high
149.33442987630335,0.6762731096606083,0.9398784550292556,791.7229175053961,10.805731150715717,high
189.88558120921252,-0.7157921482967147,0.5118352491519158,1032.6641514530295,12.532091682110655,high
221.98518631025652,0.05292018127002751,0.5840194202658271,752.9779162247453,10.333518533903543,high
134.50433016465988,-0.6600429576084286,0.5216445677204262,533.1351895403711,16.81563704822652,low
85.36616579888475,0.6364547052545146,0.8312674308459683,449.056961185825,19.50613549657797,high
45.37838017440418,0.1683242983665918,0.8275146783422677,902.392436880779,17.799247321483822,low
129.36990118203425,-0.47310137128618845,0.38664217555739494,868.1564633673062,3.3937470609057296,low
91.5470616641386,0.8591979440143427,0.7532463221697926,711.421822196708,10.251892964559545,high
105.46249589371101,-0.7696278933714786,0.5694927608598583,733.1358848769823,12.016636555124625,low
98.57661203290672,0.127724806942628,0.8040217565768619,947.1217331997925,13.852231841690173,low
115.07231897542651,0.4420811093334509,0.49234624703708574,1197.6365634223368,5.090741849191808,low
157.30930807756752,-0.8823029253351364,0.6622795104197872,654.9638539640031,5.026225358524138,low
125.49669986058706,0.19571206641240724,0.8823272037850647,872.2257090538582,17.22715899850157,high
114.4477807036459,0.6318024309261883,0.7832125999079728,1089.567601001331,9.763522725560883,high
83.7521186510966,-0.8649453711638933,0.6001966995445941,655.9714274506875,6.0503746461870715,low
61.3860969353475,0.024485942213254175,0.3911862451765458,846.0919713591736,7.585436769108157,low
102.97922318243342,-0.48288564370251996,0.6533554173470987,840.5010992280835,13.56189857324886,low
118.11761072135879,0.3258489030738416,0.7458925546623119,522.1761912391203,8.709809254146014,high
181.8775469752959,-0.7626452658423102,0.997489553978292,892.1246986914057,12.9665025687362,high
124.559608251551,0.8741028613410138,0.8913597625399557,857.8861696511078,8.085090549013985,high
154.39588288580703,0.7894571634294636,0.67912814941352,988.7710623990145,5.023199490463918,high
102.52465405112967,-0.6280511602485817,0.9063004960613295,553.2783813348219,17.697520652885295,high
78.52696817540414,-0.35346823126979077,0.7478147552991635,852.4925963153062,13.592759645155903,low
86.22091332186699,0.17526994930608608,0.7917568715219179,1195.433515913952,10.664996555047535,high
94.61708774124864,0.4361246732685009,0.9524863054237098,1369.3749579780717,9.914553113273563,high
194.49644063523075,-0.11468796967948358,0.4843957092356417,1170.0323172429023,17.859601476300938,high
91.25146622714648,-0.6874173560780499,0.6506282342666051,555.7321235874394,14.366120182114901,low
149.34712213077208,-0.7916970123942568,0.7615980670349642,962.7631705109065,16.587252126543035,high
88.39754876695407,0.9995306738286878,0.8536487335728742,729.2133562597215,9.6652292900432,high
152.60505545059854,-0.08929575711302551,0.7565273034398114,920.9751482824803,12.202666160718314,low
133.47328381370522,0.7450634982969964,0.8734524564347936,656.945823555769,13.608795663986127,high
114.51767358196683,-0.035247990741771096,0.9167827794469511,421.631639536925,9.799723562744635,high
118.57331158525982,0.8447152770920066,0.9316448542503464,763.8706903250418,11.61787156398544,high
97.08243065997134,-0.8244812344568988,0.7898516540579525,1030.6506741525038,9.665558640467,low
135.61252705187283,-0.7719616173308981,0.752305354129728,921.9999388684528,13.596236790008868,low
104.0755781880727,0.8592643754484486,0.9092509838688684,950.7369649785884,6.7144233445976775,high
77.10379826814632,0.8949860900895699,0.7838134194831938,904.0875807448444,14.287880076988232,high
75.27218489881332,-0.3705651050692733,0.7954154854904881,951.1318687114277,13.242852806971644,low
126.04057712027418,-0.28967022601225634,0.7777824917398223,982.3779397716755,11.186765885970711,low
175.26819397436523,-0.09509953033048402,0.8519134931308864,781.3296427613454,13.798068582608334,high
125.59970647507033,-0.16767663986541836,0.6987923379705743,870.7226403549041,10.540238145068091,high
115.84765858615411,-0.6199095680808067,0.8612484947089546,1285.8145937174227,9.319477034690852,low
130.003914886089,0.7967507678787491,0.7183817912637699,885.5077572502847,14.174904619154713,high
165.71006095973888,-0.49338479858871254,0.7002138359777642,860.6408741134795,14.348056020617488,high
127.67838754773497,0.41054481895530315,0.5179053565705496,875.7211268065998,9.970919044763864,low
105.6175469208192,-0.8656886445300542,0.886785433320138,795.5228704209451,9.627790831027767,low
158.7201048520961,-0.9224973369431411,0.640591789043856,741.1610090697992,11.268106064958173,low
135.00647534615646,0.30746094515384126,0.7052167516005701,902.1696310913579,9.79197738874393,low
173.75145971985972,-0.3219682848534793,0.38098097991907637,723.5711995102122,18.100476439529075,low
126.41320530276671,0.3109187854400026,0.7818749774467769,813.6212676306961,13.265902856776826,high
77.14358388978249,-0.8119575956623393,0.6277758404871924,652.3713233684282,12.05840093418886,low
72.11442802640173,0.8997027598317267,0.7865072278617885,877.0029511335794,8.269100105243885,high
177.78247762809374,0.49702893378619084,0.6139712431699862,996.0487360440069,14.955957788146563,high
180.32830022741538,0.7525344660515985,0.7176739131208926,797.0212850222712,9.553580400222339,high
113.71682753510898,-0.7270588919109782,0.3847145889583028,347.905390777671,9.38901075567584,low
106.58844376024042,-0.35967806221426124,0.87210204236489,997.5928860138679,15.090458652306342,low
171.15055022847707,-0.26331167158731184,0.6142324660978937,880.0459606899401,13.54929088396759,high
81.25340112847792,0.0743452966536371,0.5348260565531873,601.692137496635,1.9862095634577699,low
88.68455433654607,-0.4062630289851714,0.992325894942755,1043.3175605808183,11.368916944942763,low
142.51643781411656,-0.8787385156211898,0.6943302501906565,500.3936998210382,12.50207848219048,high
106.18882069991436,-0.2622432385250586,0.653696276226614,1111.351903831117,10.64161537687536,low
119.8207346647975,-0.4909013707454357,0.3980541888750047,835.6583450881968,12.64145466275922,low
114.27949855164206,-0.2281574170735703,0.8205414166048866,282.7837311556674,4.761247988363957,high
131.81510920796268,-0.6060809147599475,0.8322447257726359,894.5823968158094,1.0,low
169.2618651459801,-0.47620725087052906,0.7558375598146893,748.451907977266,8.098127046518917,high
123.17047174156109,0.25390468086453755,0.9096089862772989,710.7876770442159,13.1289884870686,high
142.53785776469002,-0.22369233084386986,0.7384977150111786,665.5685596359455,1.0,low
48.24397646391421,-0.30923321366101586,0.8364314664325012,818.1960522850318,8.625815731041971,low
118.29485593244587,0.0678112654447458,0.5982750408963775,728.7028297082146,4.308956123202453,high
90.48694053974951,0.5437210816878515,0.5872980137551773,385.82743920290363,11.02950330987461,high
77.34154288517301,-0.24226408730408555,0.8807957412577521,1168.0169716693013,19.8315970318234,low
89.26466715749372,0.17503898511168114,0.48884774626692334,788.9105860095488,11.131296021343593,low
108.30567957547157,0.9324052507363525,0.6920606114690996,667.0162460304342,11.569988618676529,high
152.05658898246045,0.04396022823610135,0.5817937674075682,567.8940793636672,15.356923763152928,high
73.57625487911525,0.8195951530350889,0.7886213660891991,1042.6830168632303,12.085226231242293,high
121.07210224080461,0.5873452485128539,0.5489134662109012,525.3920077258688,11.140032919242643,high
103.05406983332475,-0.8825626366997006,0.7960719896190853,883.4968254644917,15.706583696580015,low
108.53144169733137,-0.1418022570614863,0.49965296564612754,704.0877495316047,13.887548602047222,low
155.09652388566116,0.39663681573717624,0.6282320078516941,718.6450848594169,13.15450304626581,high
138.8340402951374,0.9734238248963998,0.8028167767686246,574.110117256025,11.444879389730138,high
166.80893376049602,-0.08324741767697486,0.9092519142247916,694.920141869585,10.615741181091746,high
114.59230122625348,-0.8144290917465211,0.7453744866597417,852.2030978767145,15.668683540926649,low
95.6420085915254,0.12401834942573564,0.48049377216614764,908.8280565872483,10.654149520483308,low
112.16494140918252,-0.7468724157520794,0.8423780072872967,653.6018796792554,16.925011517424053,low
128.48738769449275,0.5030391205587867,0.7514801048008569,827.2663993906465,7.8114145348428705,high
126.18006754587988,0.015353994923555714,0.4883849572605332,1072.1136077426054,17.73513581802311,low
82.04641747183217,0.446862736754573,0.7921095515147263,434.34286076273185,13.888160332353673,high
123.1671423569756,0.7387236537570474,0.9147631216257864,848.4327566020352,8.125860307791974,high
127.98799155486168,0.2578960343255543,0.8018059922347178,612.3040136494567,14.035914538209225,high
208.11159131368723,0.22487865850636313,0.5625937331525777,586.8289569708671,9.39878840673088,high
185.68956139485846,0.5091405908792626,0.8863993939942079,915.2528782495251,12.133712217389903,high
90.1364827304413,0.6849100029053348,0.4035087373328787,713.6871328331101,10.053491451418996,low
109.94158234577884,0.7381075725540054,0.9125987565898831,545.799218441225,11.468351343467686,high
68.77952993570489,-0.9271396086342334,0.9143239187392584,1181.0707980174968,15.765723175239467,low
99.32525451127798,0.11238059359557862,0.8896169804794413,1080.0223785829573,14.074046608586746,high
131.0461751256619,-0.5674613804048971,0.32190754492355683,366.9235109102077,7.498538432923686,low
162.20487673108818,0.7206917815635667,0.8468722429571367,481.392967999483,7.727614233366245,high
94.4820656789737,0.2967953704067223,0.46362811922762875,998.3642678296704,13.083102441061333,low
97.10487459762712,-0.1595550419351237,0.84736748985442,778.7815417406326,13.372748507583108,high
44.84488395914708,-0.6237915437572974,0.5986688999118255,1225.1436610887392,9.302220082451608,low
114.30669278092823,-0.321952748160347,0.7805108971736369,1004.0840996352525,18.36526193192815,low
82.8154955849153,0.4075553890804491,0.9074259914374524,924.8663809634995,15.253979749078383,low
101.46962004218742,-0.5912809095767224,0.540750350946458,594.5343270436407,9.497694538460824,low
89.30987276413441,-0.8128341093232545,0.7593452753035751,972.8600737161179,9.110978736736028,low
116.70081060116051,0.776057516455102,0.7892058171311689,531.0590113123833,11.088747145147012,high
58.479506302517905,0.5284206991602336,0.8103734140658675,1176.3111333525171,10.672582355703362,low
68.65341641131533,-0.6004101386837348,0.5945044420401084,955.5346472545605,17.02462997492711,low
194.52364892099044,-0.4153769131400167,0.4721105198479608,643.7923558106019,15.938091891979546,high
74.94020965540892,0.9441403542617715,0.6742822310314791,1051.1693570330788,12.140278054005561,low
81.61250475408761,0.41636897351823476,0.37359639627839275,1410.3812222840838,14.71162224355686,low
184.29197349124598,0.22104400842764949,0.7622276438823606,795.5957250476373,15.291900905378196,high
221.67735092341425,-0.3847430291517393,0.8864309299095412,987.6032974228232,12.233042913066138,high
78.99516799111304,-0.4017497116669555,0.656556229800374,742.0426700772496,13.61047471747636,low
107.11128651241893,-0.9209527626195391,0.8035445047861404,871.3380544045863,14.376750216369128,low
131.95444428291785,0.4569637338038628,0.5092087625436433,473.19135999213813,13.950422894595537,high
180.50441755419573,-0.9136495498862309,0.5621463200026778,849.8676216235338,8.884784686096836,high
85.46000225501169,-0.9902853244454419,0.557165819050632,860.8943324576528,9.289160970615752,low
111.41527539202616,0.4589901757219583,0.6521299588902267,1299.749444211187,10.8456213532558,low
147.20681516216104,0.8977475142982507,0.6259083505683619,401.2492218241626,9.173342883812445,high
135.21681260633164,0.513006095454621,0.7403850832007445,779.7791352230552,6.107597709457389,high
106.83453750694653,-0.05671961875124265,0.7335703465832325,1172.0293044577588,14.703807843796163,high
115.31619624193856,-0.027909500878253946,0.8609347690021674,789.5571260503109,13.385632507476005,high
71.87864670705063,-0.1277271547017893,0.5820885846717042,807.1646167537506,6.642533694829815,low
111.66391896088672,-0.3507126657793327,0.9543185881990606,641.6852437794564,11.036333153089855,high
110.67643784968656,0.04342842837168037,0.49717472695948955,616.8486549343106,11.26285673098949,low
128.12594613691897,-0.13769808571776987,0.9120081500127537,393.53655854171194,12.727777714039757,high
100.56354734133444,0.1963357600815494,0.6086303179103326,692.6961880889614,7.672310205409365,low
136.50384828907985,0.796240161002189,0.695948055458681,602.6612362219691,6.58402305602235,high
155.445053623694,0.9900188346476206,0.817972593617363,879.5097084142684,14.07889798413564,high
125.44002646839631,-0.8425134202341658,0.9428864401417423,653.0829493940671,5.864151950925509,high
132.3114742939721,-0.2306330546773172,0.5187974310163972,730.1022537378733,11.069346027781346,low
121.86043716522536,-0.6385876084663811,0.5727677047695375,736.948651735585,10.695691256967091,low
120.0029537581995,-0.2957590521489326,0.7778135666035892,837.9587044274069,11.506862727092859,high
94.74546882600033,-0.425053962903154,0.6608098863694639,717.8694358987898,13.010870484711408,low
131.07729915856578,-0.6509257367464234,0.6542487909386967,584.553477515717,18.394282471245624,low
116.59496905552787,0.528152106842581,0.3591948621897462,871.4416109869596,5.602031197636399,low
193.2608908125708,-0.007422514341528297,0.9197245287248803,1116.8708040661527,15.506326330930996,high
175.0674215866335,0.8384911644344515,0.8426508538969734,882.1165489476936,1.951368375474491,high
133.50462933947753,-0.934815113505971,0.924739308303012,697.5448904403445,17.574844595269273,low
93.29299766068314,-0.8660439737360202,0.9249528137970002,819.2133987265937,3.828522637851373,low
81.06559848058038,-0.1934528341393118,0.6725891318745892,337.34180741086533,21.745578552139165,low
161.6900033581103,-0.8394453591919258,0.8136608692841272,815.1493126152839,10.44092868209138,high
129.19622288014986,-0.474540807170333,0.6994545733497078,749.9114077273817,17.16153224309214,high
136.80501911870638,0.9720594861532472,0.7976505392508149,616.6349104983719,16.336624093643458,high
58.939490455903254,-0.5820807850307719,0.9632545789645186,661.975411917008,10.254043634782366,low
152.46034685453634,-0.6037645171758186,0.7491252585078498,747.4413746150883,10.561003127249595,high
135.9047118375027,0.14728133759141815,0.7257679629987296,1098.1145690016226,8.651364147470897,high
81.13492604549327,-0.004003418413686566,0.6507022005724311,1123.0151041950232,15.149480665777157,low
103.49663173925178,0.16087659440568958,0.6128472980251823,617.9687096105473,10.306127583126129,low
129.2301021524782,-0.24652944358290663,0.9013673196588452,720.4806566891516,8.724065887797064,high
121.83633794246853,0.6535247197898941,0.512706755796977,726.8525106778554,14.14910404782461,high
109.77400849687558,-0.7228388971150743,0.49099750045225354,1052.386378887531,8.411294234377003,low
116.37791061769137,-0.14321470831706873,0.9114577922804844,886.3766381579043,10.684070832991988,high
111.18079176275901,0.3795236968881741,0.4695394186791531,873.1974656602604,12.428423459488773,low
125.3396879235864,0.7364728805657994,0.6049016630592268,984.0656533552974,9.430282042954927,high
171.5022190547605,-0.26085678728648465,0.7419288809500231,700.8966478972671,10.033805276320258,high
30.166954567404584,0.13549119818750555,0.4929347413111671,1190.9716435885143,18.13993280455783,low
111.71024074216105,-0.861720109985477,0.8792788160298387,849.5638356449496,11.183059198859414,low
126.17793474803564,-0.6593618237763421,0.7979278191268695,636.0218884520217,10.561492160865551,low
130.35978963904847,-0.861723675067771,0.6066136337063691,792.58993905054,11.299499447725111,low
106.98298965375486,0.4557617839970438,0.8786476364308652,1157.982081051968,13.817819953996269,high
58.51473761324961,-0.42388006255571864,0.8154324003141359,743.7144660040569,7.864545269304546,low
131.47984192999382,0.4474905803836755,0.8459339805949124,1087.389449761208,13.708861601833545,high
180.45725749574646,-0.8672034419134509,0.793349263587654,693.6635518071196,13.023280760236963,high
66.31485082793519,0.7250956008166509,0.28884311426101683,658.5840758056735,4.84537846370353,low
150.23398047943658,0.6710603962221833,0.49458224130327033,1014.899352648573,19.177022413635047,high
108.50161719069871,-0.8221425138994347,0.6406260286307613,631.5068598385648,17.843254243052826,low
117.85364789599035,-0.952486987085627,0.7757568231206492,1055.6350625404239,8.79774826902065,low
83.14855212536179,-0.8874223740360176,0.4896424994487382,937.9064997558373,7.510293849210867,low
108.29403396754432,0.7072603462934679,0.9299325053261798,631.601516383102,12.91220598810097,high
165.50156081446355,-0.5305930218962085,0.7213082489886466,832.1393140014164,6.296546848674848,high
140.39293346956975,0.09654663571637734,0.38776839191466805,712.8064273601157,17.457131814809024,high
180.63090618934805,-0.14751159363988653,0.9751022771689898,937.244139167265,10.12618505699043,high
161.20941611421927,0.5910510524572041,0.6791392389016082,1321.9495612388548,18.487227713235267,high
135.36803376253516,-0.022203397058658814,0.7370254016772486,757.3238492781444,8.702386518454931,high
181.03770841587271,0.001321681322539403,0.8778335602329631,983.4440684646268,11.551191657733119,high
